X,Y,Angle
1408.7164505425708,862.3310730838435,20
1267.2307350783299,918.7885269072763,0
1170.882941476573,906.2070564761392,350
1374.249556558576,894.550168963327,20
1264.2774224041736,923.7962534477343,350
1665.7903729626464,416.8924356973948,110
1106.3723945341424,926.5258677733632,0
1186.5546654103932,926.6386749168912,0
1289.717131336795,915.2596743132201,0
1401.2613966552108,877.8355051190066,30
1075.5594228137036,928.5994445838378,0
1427.510302958289,855.4906702173301,10
1287.2307350783299,918.7885269072763,10
1190.5790965368171,909.6800200294778,0
1393.0434089742942,887.7097660968136,30
1283.9735774644178,927.2692170010729,0
1661.6861312427384,405.61612424796385,110
1126.3723945341424,926.5258677733632,350
1206.5546654103932,926.6386749168912,350
1309.717131336795,915.2596743132201,10
1418.5819047308996,867.8355051190066,20
1095.5594228137036,928.5994445838378,350
1447.206458018533,852.0177066639916,20
1306.926890138574,915.3155633539377,20
1210.5790965368171,909.6800200294778,10
1410.363917049983,877.7097660968136,20
1303.9735774644178,927.2692170010729,10
1657.5818895228304,394.33981279853293,110
1146.0685495943865,929.9988313267017,0
1226.2508204706373,930.1116384702298,0
1329.4132863970392,911.7867107598815,20
1437.3757571466178,860.9951022524932,30
1115.2555778739477,932.0724081371764,0
1466.0003104342513,845.1773037974782,30
1325.7207425542922,908.4751604874243,10
1230.2752515970612,906.2070564761392,0
1429.1577694657012,870.8693632303002,30
1323.6697325246619,923.7962534477343,20
1653.4776478029223,383.063501349102,110
1166.0685495943865,929.9988313267017,350
1246.2508204706373,930.1116384702298,10
1348.2071388127574,904.9463078933682,10
1454.6962652223067,850.9951022524932,20
1135.2555778739477,932.0724081371764,10
1483.3208185099402,835.1773037974782,20
1345.4168976145363,905.0021969340858,20
1250.2752515970612,906.2070564761392,350
1446.47827754139,860.8693632303002,20
1342.46358494038,916.955850581221,30
1649.3734060830143,371.7871898996711,110
1185.7647046546306,933.4717948800403,0
1265.9469755308814,926.6386749168912,0
1367.9032938730015,901.4733443400296,20
1473.490117638025,844.1546993859798,30
1154.9517329341918,928.5994445838378,0
1502.1146709256584,828.3369009309648,30
1364.2107500302545,898.1617940675724,10
1269.9714066573054,909.6800200294778,340
1465.2721299571083,854.0289603637868,30
1359.784093016069,906.955850581221,20
1645.2691643631063,360.51087845024017,120
1205.7647046546306,933.4717948800403,10
1285.9469755308814,926.6386749168912,10
1386.6971462887198,894.6329414735162,10
1490.8106257137138,834.1546993859798,20
1174.9517329341918,928.5994445838378,350
1519.4351790013473,818.3369009309648,40
1383.9069050904986,894.6888305142338,20
1288.7652590730236,916.5204228959911,350
1482.5926380327971,844.0289603637868,40
1378.5779454317872,900.1154477147076,10
1639.2691643631063,350.1185736048269,120
1225.4608597148747,929.9988313267017,0
1305.6431305911256,923.1657113635526,20
1406.3933013489639,891.1599779201777,20
1509.604478129432,827.3142965194664,30
1194.647887994436,932.0724081371764,0
1534.756067863727,805.481148737234,30
1402.7007575062169,887.8484276477204,10
1308.4614141332677,919.9933864493297,0
1497.9135268951768,831.173208170056,30
1398.2741004920313,896.642484161369,20
1633.2691643631063,339.72626875941364,120
1245.4608597148747,929.9988313267017,10
1324.4369830068438,916.3253084970393,10
1425.187153764682,884.3195750536643,30
1526.9249862051208,817.3142965194664,40
1214.647887994436,932.0724081371764,10
1552.0765759394158,795.481148737234,40
1422.396912566461,884.3754640943819,20
1328.4614141332677,919.9933864493297,10
1515.2340349708657,821.173208170056,40
1417.0679529077495,889.8020812948556,30
1627.2691643631063,329.3339639140004,120
1265.1570147751188,926.5258677733632,0
1344.1331380670879,912.8523449437007,20
1442.507661840371,874.3195750536643,20
1542.2458750675005,804.4585443257356,30
1234.34404305468,928.5994445838378,0
1567.3974648017954,782.6253965435031,50
1441.1907649821792,877.5350612278685,10
1348.1575691935118,916.5204228959911,20
1530.5549238332453,808.3174559763252,30
1434.3884609834383,879.8020812948556,20
1621.2691643631063,318.9416590685871,120
1285.1570147751188,926.5258677733632,10
1362.926990482806,906.0119420771873,10
1461.3015142560891,867.4791721871509,30
1559.5663831431893,794.4585443257356,40
1254.34404305468,928.5994445838378,350
1580.2532169955261,767.3045076811236,40
1460.8869200424233,874.0620976745299,20
1366.95142160923,909.6800200294778,30
1547.8754319089342,798.3174559763252,40
1453.1823133991566,872.9616784283422,10
1615.2691643631063,308.54935422317385,120
1304.853169835363,923.0529042200246,0
1382.6231455430502,902.5389785238488,20
1478.622022331778,857.4791721871509,20
1574.887272005569,781.6027921320048,50
1274.0401981149241,932.0724081371764,0
1595.5741058579058,754.4487554873928,50
1479.6807724581415,867.2216948080165,30
1384.2719296849189,899.6800200294778,40
1563.1963207713138,785.4617037825943,30
1472.8784684594007,869.4887148750037,20
1609.2691643631063,298.1570493777606,120
1324.853169835363,923.0529042200246,10
1401.4169979587684,895.6985756573354,30
1497.4158747474962,850.6387693206375,30
1587.7430241992997,766.2819032696252,40
1294.0401981149241,932.0724081371764,10
1608.4298580516365,739.1278666250132,60
1497.0012805338304,857.2216948080165,40
1399.5928185472985,886.8242678357469,30
1580.5168288470027,775.4617037825943,40
1491.6723208751189,862.6483120084903,30
1603.2691643631063,287.7647445323473,130
1344.549324895607,919.5799406666861,20
1418.7375060344573,885.6985756573354,20
1514.736382823185,840.6387693206375,40
1603.0639130616794,753.4261510758944,50
1313.7363531751682,928.5994445838378,0
1618.4298580516365,721.8073585493245,50
1512.32216939621,844.3659426142857,30
1416.9133266229874,876.8242678357469,20
1595.8377177093823,762.6059515888635,50
1508.9928289508077,852.6483120084903,40
1595.5557130468678,278.5722112149196,130
1363.3431773113252,912.7395378001727,10
1437.5313584501755,878.858172790822,10
1530.0572716855647,827.7830171269067,50
1615.91966525541,738.1052622135148,40
1333.7363531751682,928.5994445838378,10
1631.2856102453673,706.4864696869449,60
1529.6426774718989,834.3659426142857,40
1435.7071790387056,869.9838649692335,30
1608.693469903113,747.2850627264839,40
1524.3137178131874,839.7925598147594,50
1587.8422617306294,269.3796778974919,130
1383.0393323715693,909.2665742468341,20
1457.2275135104196,875.3852092374834,20
1542.9130238792955,812.4621282645271,40
1631.2405541177898,725.249510019784,50
1353.4325082354123,925.1264810304992,20
1641.2856102453673,689.1659616112562,50
1544.9635663342785,821.5101904205549,30
1453.0276871143944,859.9838649692335,20
1624.0143587654927,734.4293105327531,50
1537.1694700069181,824.4716709523799,40
1580.128810414391,260.18714458006417,130
1401.8331847872876,902.4261713803207,30
1476.0213659261378,868.54480637097,30
1558.233912741675,799.6063760707963,30
1644.0963063115205,709.9286211574045,60
1372.2263606511306,918.2860781639858,10
1654.141362439098,673.8450727488766,60
1562.2840744099674,811.5101904205549,40
1471.8215395301127,853.1434621027202,30
1636.8701109592234,719.1084216703736,60
1552.4903588692978,811.6159187586491,50
1572.4153590981525,250.99461126263643,130
1419.1536928629764,892.4261713803207,20
1493.3418740018267,858.54480637097,20
1575.554420817364,789.6063760707963,40
1654.0963063115205,692.6081130817157,70
1391.9225157113747,914.8131146106473,20
1664.141362439098,656.5245646731879,70
1577.604963272347,798.654438226824,50
1489.1420476058015,843.1434621027202,40
1646.8701109592234,701.7879135946848,70
1565.3461110630285,796.2950298962695,40
1564.701907781914,241.80207794520868,130
1437.9475452786946,885.5857685138074,10
1512.135726417545,851.7044035044566,30
1590.8753096797436,776.7506238770654,50
1660.9367091780339,673.8142606659975,80
1410.716368127093,907.9727117441339,30
1670.9817653056114,637.7307122574697,80
1590.4607154660778,783.3335493644445,40
1504.4629364681812,830.2877099089893,30
1653.7105138257368,682.9940611789666,60
1580.6669999254082,783.4392777025387,50
1556.9884564656757,232.60954462778093,130
1457.6437003389387,882.1128049604688,20
1529.4562344932338,841.7044035044566,40
1603.7310618734743,761.4297350146859,60
1664.4096727313724,654.1181056057534,70
1428.0368762027817,897.9727117441339,40
1674.45472885895,618.0345571972256,90
1605.7816043284574,770.4777971707136,50
1521.78344454387,820.2877099089893,40
1663.7105138257368,665.6735531032779,70
1593.5227521191389,768.1183888401591,40
1549.2750051494372,223.4170113103532,140
1476.437552754657,875.2724020939554,30
1544.7771233556134,828.8486513107258,30
1613.7310618734743,744.1092269389972,50
1671.2500755978858,635.3242531900352,80
1443.3577650651614,885.1169595504031,30
1674.45472885895,598.0345571972256,80
1618.6373565221882,755.1569083083341,60
1537.1043334062497,807.4319577152585,30
1670.5509166922502,646.8797006875596,80
1608.8436409815185,755.2626366464283,50
1540.0824718320096,215.70355999411473,140
1493.7580608303458,865.2724020939554,40
1562.0976314313023,818.8486513107258,40
1626.586814067205,728.7883380766176,40
1674.7230391512244,615.628098129791,90
1460.6782731408503,875.1169595504031,20
1677.9276924122885,578.3384021369815,90
1628.6373565221882,737.8364002326454,50
1554.4248414819385,797.4319577152585,20
1674.0238802455888,627.1835456273155,90
1621.6993931752493,739.9417477840487,40
1530.889938514582,207.99010867787626,140
1509.0789496927255,852.4166499002246,30
1577.418520293682,805.992899116995,30
1641.9077029295847,715.9325858828868,50
1674.7230391512244,595.628098129791,80
1479.4721255565685,868.2765566838897,30
1677.9276924122885,558.3384021369815,100
1641.4931087159189,722.5155113702658,60
1573.2186938976567,790.5915548487451,10
1674.0238802455888,607.1835456273155,80
1637.020282037629,727.0859955903179,50
1521.6974051971542,200.2766573616378,140
1526.3994577684143,842.4166499002246,40
1594.7390283693708,795.992899116995,40
1654.7634551233155,700.6116970205072,60
1678.196002704563,575.931943069547,90
1496.7926336322573,858.2765566838897,20
1674.45472885895,538.6422470767374,90
1651.4931087159189,705.1950032945771,50
1592.9148489579009,787.1185912954065,20
1677.4968437989273,587.4873905670714,90
1649.8760342313597,711.7651067279384,60
1512.5048718797266,192.56320604539934,140
1541.720346630794,829.5608977064937,30
1610.0599172317504,783.1371469232641,50
1664.7634551233155,683.2911889448185,70
1678.196002704563,555.931943069547,100
1515.5864860479755,851.4361538173763,30
1674.45472885895,518.6422470767374,80
1664.3488609096496,689.8741144321975,60
1611.708701373619,780.2781884288931,30
1677.4968437989273,567.4873905670714,80
1659.8760342313597,694.4445986522496,70
1503.312338562299,184.84975472916088,140
1559.0408547064828,819.5608977064937,40
1622.9156694254812,767.8162580608846,40
1671.6038579898288,664.4973365291003,60
1674.7230391512244,536.2357880093028,90
1532.9069941236644,841.4361538173763,40
1677.9276924122885,498.9460920164932,90
1674.3488609096496,672.5536063565088,70
1629.029209449308,770.2781884288931,40
1680.969807352266,547.7912355068273,90
1666.716437097873,675.6507462365314,60
1494.1198052448713,177.13630341292242,150
1574.3617435688625,806.7051455127629,30
1638.2365582878608,754.9605058671538,50
1681.6038579898288,647.1768284534115,70
1674.7230391512244,516.2357880093028,80
1548.227882986044,828.5804016236455,30
1677.9276924122885,478.9460920164932,100
1681.189263776163,653.7597539407906,60
1644.3500983116876,757.4224362351623,50
1680.969807352266,527.7912355068273,100
1676.716437097873,658.3302381608427,70
1483.727500399458,171.13630341292242,150
1591.6822516445513,796.7051455127629,40
1651.0923104815915,739.6396170047742,60
1688.4442608563422,628.3829760376933,80
1678.196002704563,496.53963294905867,90
1565.548391061733,818.5804016236455,40
1674.45472885895,459.24993695624903,110
1691.189263776163,636.4392458651018,70
1657.2058505054183,742.1015473727828,60
1677.4968437989273,508.09508044658315,90
1683.5568399643864,639.5363857451244,60
1473.3351955540447,165.13630341292242,150
1607.003140506931,783.8493933190321,50
1661.0923104815915,722.3191089290855,50
1691.9172244096808,608.6868209774492,70
1678.196002704563,476.53963294905867,100
1580.8692799241126,805.7246494299146,30
1667.6143259924365,440.45608454053087,120
1698.0296666426764,617.6453934493836,80
1667.2058505054183,724.781039297094,70
1677.4968437989273,488.09508044658315,100
1693.5568399643864,622.2158776694357,70
1462.9428907086315,159.13630341292242,150
1619.8588927006617,768.5285044566525,40
1673.9480626753223,706.9982200667059,60
1698.7576272761942,589.892968561731,80
1674.7230391512244,456.8434778888145,110
1598.1897879998014,795.7246494299146,40
1657.6143259924365,423.1355764648421,110
1701.502630196015,597.9492383891395,90
1674.0462533719317,705.9871868813758,80
1674.0238802455888,468.398925386339,90
1700.3972428308998,603.4220252537175,80
1452.5505858632182,153.13630341292242,150
1635.1797815630414,755.6727522629217,50
1683.9480626753223,689.6777119910172,70
1702.2305908295327,570.1968135014869,90
1667.882636284711,438.04962547309634,100
1613.510676862181,782.8688972361838,50
1650.7739231259231,404.3417240491239,100
1701.502630196015,577.9492383891395,80
1677.5192169252703,686.2910318211317,90
1674.0238802455888,448.398925386339,100
1703.8702063842384,583.7258701934734,90
1442.158281017805,147.13630341292242,150
1648.035533756772,740.3518634005421,60
1690.7884655418356,670.883859575299,80
1702.2305908295327,550.1968135014869,100
1664.4096727313724,418.3534704128522,110
1626.3664290559118,767.5480083738042,40
1647.3009595725846,384.64556898887975,110
1704.9755937493535,558.2530833288954,90
1677.5192169252703,666.2910318211317,100
1670.5509166922502,428.7027703260948,110
1703.8702063842384,563.7258701934734,100
1431.7659761723917,141.13630341292242,150
1658.035533756772,723.0313553248534,50
1694.2614290951742,651.1877045150549,90
1698.7576272761942,530.5006584412428,90
1657.569269864859,399.559617997134,100
1641.6873179182915,754.6922561800734,50
1640.4605567060712,365.8517165731616,100
1704.9755937493535,538.2530833288954,100
1674.0462533719317,646.5948767608876,110
1663.7105138257368,409.90891791037666,100
1700.3972428308998,544.0297151332293,90
1421.3736713269784,135.13630341292242,160
1670.8912859505028,707.7104664624738,60
1694.2614290951742,631.1877045150549,80
1698.7576272761942,510.50065844124276,100
1654.0963063115205,379.86346293688985,110
1654.5430701120222,739.3713673176939,60
1636.9875931527326,346.1555615129174,110
1701.502630196015,518.5569282686513,90
1667.2058505054183,627.8010243451694,100
1660.2375502723983,390.2127628501325,110
1700.3972428308998,524.0297151332293,100
1410.0973598775474,131.03206169301438,160
1680.8912859505028,690.3899583867851,70
1697.7343926485128,611.4915494548108,90
1695.2846637228556,490.8045033809986,90
1647.255903445007,361.0696105211717,100
1664.5430701120222,722.0508592420051,70
1630.1471902862193,327.36170909719925,120
1701.502630196015,498.5569282686513,100
1663.7328869520798,608.1048692849253,90
1653.3971474058849,371.41891043441433,100
1696.9242792775613,504.3335600729851,90
1398.8210484281165,126.92781997310635,160
1687.7316888170162,671.5961059710669,80
1697.7343926485128,591.4915494548108,80
1695.2846637228556,470.8045033809986,100
1643.7829398916685,341.3734554609275,110
1671.3834729785356,703.2570068262869,60
1620.1471902862193,310.04120102151046,110
1698.0296666426764,478.8607732084071,90
1663.7328869520798,588.1048692849253,80
1649.9241838525463,351.72275537417016,110
1696.9242792775613,484.3335600729851,100
1387.5447369786855,122.82357825319832,160
1691.2046523703548,651.8999509108228,70
1701.2073562018513,571.7953943945666,90
1691.811700169517,451.10834832075443,90
1636.9425370251552,322.57960304520935,120
1681.3834729785356,685.9364987505982,70
1613.3067874197059,291.2473486057923,120
1698.0296666426764,458.8607732084071,100
1667.2058505054183,568.4087142246811,70
1643.083780986033,332.928902958452,120
1693.4513157242227,464.63740501274094,90
1376.2684255292545,118.71933653329029,160
1698.0450552368682,633.1060984951046,80
1701.2073562018513,551.7953943945666,100
1691.811700169517,431.10834832075443,100
1626.9425370251552,305.25909496952056,110
1688.223875845049,667.1426463348799,80
1603.3067874197059,273.9268405301035,130
1694.5567030893378,439.16461814816296,110
1674.0462533719317,549.6148618089629,60
1633.083780986033,315.6083948827632,110
1693.4513157242227,444.63740501274094,100
1364.9921140798235,114.61509481338226,160
1701.5180187902067,613.4099434348605,90
1697.7343926485128,532.0992393343225,90
1688.3387366161785,411.41219326051026,110
1620.1021341586418,286.4652425538024,120
1691.6968393983875,647.4464912746358,70
1590.4510352259751,258.60595166772396,120
1687.7163002228244,420.3707657324448,100
1684.0462533719317,532.2943537332742,50
1626.2433781195195,296.81454246704504,120
1689.9783521708841,424.9412499524968,110
1353.7158026303925,110.51085309347422,160
1701.5180187902067,593.4099434348605,80
1697.7343926485128,512.0992393343225,100
1681.498333749665,392.6183408447921,100
1610.1021341586418,269.1447344781136,130
1698.537242264901,628.6526388589176,80
1580.4510352259751,241.28544359203516,130
1684.2433366694859,400.67461067220063,110
1696.9020055656624,516.9734648708946,60
1616.2433781195195,279.49403439135625,110
1683.1379493043707,406.1473975367786,100
1342.4394911809616,106.4066113735662,170
1704.9909823435453,573.7137883746163,90
1694.2614290951742,492.40308427407837,90
1678.0253701963265,372.92218578454793,110
1597.246381964911,253.82384561573406,120
1702.0102058182395,608.9564837986735,90
1567.5952830322444,225.96455472965562,140
1677.4029338029725,381.88075825648247,100
1706.9020055656624,499.65295679520585,70
1609.4029752530062,260.7001819756381,120
1679.6649857510322,386.45124247653445,110
1330.621798144815,104.32283324156303,170
1704.9909823435453,553.7137883746163,80
1694.2614290951742,472.40308427407837,100
1671.1849673298132,354.1283333688298,120
1587.246381964911,236.50333754004527,130
1702.0102058182395,588.9564837986735,100
1552.2743941698648,213.10880253592484,150
1673.929970249634,362.1846031962383,110
1713.7424084321758,480.8591043794877,80
1599.4029752530062,243.3796738999493,130
1672.8245828845188,367.6573900608163,100
1318.8041051086686,102.23905510955987,170
1708.4639458968838,534.0176333143722,90
1690.7884655418356,452.7069292138342,90
1661.1849673298132,336.807825293141,110
1574.3906297711803,221.18244867766572,140
1698.537242264901,569.2603287384294,90
1534.953886094176,203.10880253592484,140
1667.0895673831205,343.39075078052014,120
1717.2153719855144,461.1629493192435,90
1586.5472230592754,228.05878503756975,140
1669.3516193311802,347.9612350005721,110
1306.9864120725222,100.15527697755671,170
1708.4639458968838,514.0176333143722,100
1690.7884655418356,432.7069292138342,100
1654.3445644632998,318.0139728774228,120
1559.0697409088007,208.32669648393494,150
1698.537242264901,549.2603287384294,80
1519.6329972317963,190.25305034219406,150
1657.0895673831205,326.07024270483134,110
1717.2153719855144,441.1629493192435,100
1571.2263341968958,215.20303284383897,150
1662.5112164646669,329.16738258485395,120
1295.1687190363757,98.07149884555355,170
1704.9909823435453,494.32147825412807,90
1687.315501988497,413.01077415359003,110
1644.3445644632998,300.693464801734,130
1541.7492328331118,198.32669648393494,160
1702.0102058182395,529.5641736781853,70
1502.3124891561074,180.25305034219406,160
1650.2491645166072,307.2763902891132,120
1713.7424084321758,421.46679425899936,110
1553.905826121207,205.20303284383897,160
1652.5112164646669,311.84687450916516,130
1283.3510260002292,95.98772071355039,170
1704.9909823435453,474.32147825412807,100
1680.4750991219837,394.21692173787187,100
1631.488812269569,285.3725759393545,120
1522.9553804173936,191.48629361742155,150
1708.8506086847528,510.7703212624671,80
1483.5186367403892,173.41264747568067,170
1640.2491645166072,289.9558822134244,130
1706.9020055656624,402.6729418432812,120
1535.1119737054887,198.36262997732558,150
1639.6554642709361,296.5259856467856,120
1271.5333329640828,93.90394258154723,170
1701.5180187902067,454.6253231938839,110
1677.0021355686451,374.5207666776277,110
1621.488812269569,268.0520678636657,130
1505.6348723417047,181.48629361742155,160
1712.3235722380914,491.07416620222295,90
1463.822481680145,169.93968392234206,160
1627.3934123228764,274.63499335104484,120
1696.9020055656624,385.3524337675924,130
1517.7914656297999,188.36262997732558,160
1629.6554642709361,279.2054775710968,130
1259.7156399279363,91.82016444954407,170
1694.6776159236933,435.83147077816574,100
1670.1617327021318,355.72691426190954,100
1608.6330600758383,252.73117900128614,120
1486.8410199259865,174.64589075090817,170
1712.3235722380914,471.07416620222295,100
1445.0286292644269,163.09928105582867,150
1617.3934123228764,257.31448527535605,130
1684.0462533719317,370.03154490521285,140
1498.9976132140816,181.5222271108122,150
1616.7997120772054,263.8845887087173,120
1247.8979468917898,89.7363863175409,170
1691.2046523703548,416.13531571792157,110
1666.6887691487932,336.0307592016654,110
1598.6330600758383,235.41067092559734,130
1467.1448648657424,171.17292719756955,160
1708.8506086847528,451.3780111419788,110
1427.708121188738,153.09928105582867,140
1604.5376601291457,241.9935964129765,140
1668.725364509552,357.1757927114821,130
1481.6771051383928,171.5222271108122,160
1606.7997120772054,246.56408063302848,130
1236.0802538556434,87.65260818553774,180
1684.3642495038414,397.3414633022034,100
1659.8483662822798,317.2369067859472,120
1585.7773078821076,220.0897820632178,140
1448.3510124500242,164.33252433105616,150
1702.0102058182395,432.5841587262606,120
1412.3872323263583,140.2435288620979,150
1589.216771266766,229.13784421924572,130
1655.8696123158213,341.8549038491025,120
1462.8832527226746,164.6818242442988,150
1593.9439598834747,231.24319177064893,140
1224.0802538556434,87.65260818553774,180
1680.8912859505028,377.64530824195924,110
1649.8483662822798,299.9163987102584,110
1570.456419019728,207.23402986948702,130
1431.0305043743354,154.33252433105616,140
1692.0102058182395,415.26365065057183,110
1395.0667242506695,130.2435288620979,160
1576.3610190730353,213.81695535686617,140
1645.8696123158213,324.53439577341373,110
1445.5627446469857,154.6818242442988,160
1578.623071021095,218.38743957691815,150
1212.0802538556434,87.65260818553774,180
1674.0508830839894,358.8514558262411,100
1643.0079634157664,281.12254629454026,120
1557.6006668259972,191.91314100710747,140
1415.7096155119557,141.47677213732538,150
1685.169802951726,396.46979823485367,100
1376.2728718349513,123.40312599558452,170
1561.0401302106557,200.9612031631354,130
1639.029209449308,305.74054335769557,100
1426.7688922312675,147.84142137778542,150
1561.3025629454062,208.38743957691815,160
1200.0802538556434,87.65260818553774,180
1670.577919530651,339.1553007659969,110
1633.0079634157664,263.80203821885146,130
1542.2797779636176,179.0573888133767,150
1398.3891074362668,131.47677213732538,160
1681.6968393983875,376.7736431746095,110
1356.5767167747072,119.9301624422459,180
1548.184378016925,185.64031430075585,140
1635.5562458959694,286.0443882974514,90
1409.4483841555787,137.84142137778542,160
1542.508710529688,201.54703671040477,150
1188.0802538556434,87.65260818553774,180
1663.7375166641375,320.36144835027875,120
1620.1522112220357,248.48114935647192,120
1524.9592698879287,169.0573888133767,160
1379.5952550205486,124.63636927081201,170
1674.8564365318741,357.97979075889134,100
1336.5767167747072,119.93016244224589,170
1532.8634891545453,172.78456210702507,150
1635.5562458959694,266.0443882974514,100
1390.6545317398604,131.00101851127204,170
1525.188202453999,191.54703671040477,140
1176.0802538556434,87.65260818553774,180
1653.7375166641375,303.04094027458996,110
1610.1522112220357,231.16064128078312,130
1506.1654174722105,162.2169859468633,150
1359.8990999603045,121.1634057174734,180
1671.3834729785356,338.2836356986472,110
1316.880561714463,116.45719888890727,160
1515.5429810788564,162.78456210702507,160
1632.0832823426308,246.34823323720724,110
1370.9583766796163,127.52805495793342,160
1509.8673135916194,178.691284516674,130
1164.0802538556434,87.65260818553774,180
1646.8971137976241,284.2470878588718,120
1597.296459028305,215.83975241840358,140
1488.8449093965216,152.2169859468633,160
1339.8990999603045,121.16340571747338,170
1664.5430701120222,319.489783282929,120
1298.0867092987448,109.6167960223939,170
1496.7491286631382,155.94415924051168,150
1625.2428794761174,227.55438082148908,120
1352.164524263898,120.68765209142005,170
1497.0115613978887,163.37039565429444,140
1152.0802538556434,87.65260818553774,180
1636.8971137976241,266.926579783183,130
1581.9755701659253,202.9840002246728,130
1470.0510569808034,145.37658308034992,170
1320.2029449000604,117.69044216413477,160
1654.5430701120222,302.1692752072402,110
1278.3905542385007,106.14383246905528,160
1479.4286205874494,145.94415924051168,160
1615.2428794761174,210.23387274580028,130
1332.468369203654,117.21468853808143,160
1481.690672535509,150.51464346056366,150
1140.0802538556434,87.65260818553774,180
1624.0413616038934,251.60569092080345,120
1569.1198179721946,187.66311136229325,140
1450.3549019205593,141.9036195270113,160
1301.4090924843422,110.8500392976214,170
1647.7026672455088,283.37542279152206,120
1259.5967018227825,99.30342960254191,170
1460.6347681717311,139.1037563739983,170
1602.3871272823867,194.91298388342074,140
1313.6745167879358,110.37428567156806,170
1464.3701644598202,140.51464346056366,160
1128.0802538556434,87.65260818553774,180
1614.0413616038934,234.28518284511466,130
1553.798929109815,174.80735916856247,150
1431.561049504841,135.06321666049791,170
1281.712937424098,107.37707574428278,160
1637.7026672455088,266.05491471583326,110
1239.9005467625384,95.8304660492033,180
1440.938613111487,135.63079282065968,160
1587.066238420007,182.05723168968996,150
1293.9783617276917,106.90132211822944,180
1445.576312044102,133.67424059405027,170
1116.0802538556434,87.65260818553774,180
1601.1856094101627,218.96429398273511,120
1536.478421034126,164.80735916856247,160
1411.864894444597,131.5902531071593,160
1262.9190850083799,100.5366728777694,170
1630.8622643789954,247.2610623001151,120
1219.9005467625384,95.83046604920328,190
1422.1447606957688,128.7903899541463,170
1569.7457303443182,172.05723168968996,160
1273.9783617276917,106.90132211822943,170
1425.880156983858,130.20127704071166,160
1104.0802538556434,87.65260818553774,180
1591.1856094101627,201.64378590704632,130
1517.6845686184079,157.96695630204908,170
1393.0710420288788,124.74985024064593,170
1243.2229299481357,97.06370932443079,180
1620.8622643789954,229.9405542244263,130
1200.2043917022943,99.30342960254188,180
1402.4486056355247,125.31742640080768,160
1550.9518779286,165.21682882317657,170
1254.2822066674476,103.42835856489081,180
1407.0863045681397,123.36087417419829,170
1092.0802538556434,87.65260818553774,180
1578.329857216432,186.32289704466677,140
1497.9884135581638,154.49399274871047,160
1373.3748869686347,121.27688668730731,160
1223.2229299481357,97.06370932443077,190
1608.0065121852647,214.61966536204676,140
1180.2043917022943,99.30342960254187,170
1383.6547532198065,118.4770235342943,170
1531.2557228683559,161.74386526983795,180
1234.2822066674476,103.4283585648908,170
1387.3901495078956,119.88791062085967,160
1080.0802538556434,87.65260818553774,180
1563.0089683540523,173.467144850936,150
1479.1945611424455,147.65358988219708,150
1354.5810345529164,114.43648382079394,170
1203.5267748878916,100.53667287776938,180
1592.685623322885,201.76391316831598,150
1160.5082366420502,95.83046604920325,180
1363.9585981595624,115.00405998095569,160
1511.2557228683559,161.74386526983795,190
1214.5860516072034,99.95539501155218,180
1368.5962970921773,113.0475077543463,170
1068.0802538556434,87.65260818553774,180
1545.6884602783634,163.467144850936,160
1461.8740530667567,137.65358988219708,160
1334.8848794926723,110.96352026745532,180
1183.5267748878916,100.53667287776936,170
1575.3651152471962,191.76391316831598,140
1140.5082366420502,95.83046604920324,190
1345.1647457438442,108.16365711444232,170
1491.5595678081118,165.21682882317654,180
1194.5860516072034,99.95539501155217,170
1348.9001420319332,109.57454420100768,180
1056.0802538556434,87.65260818553774,180
1526.8946078626452,156.6267419844226,170
1443.0802006510385,130.8131870156837,150
1314.8848794926723,110.96352026745531,170
1163.8306198276475,97.06370932443075,180
1560.0442263848165,178.9081609745852,150
1120.812081581806,99.30342960254184,180
1325.4685906836,104.6906935611037,180
1471.5595678081118,165.21682882317654,170
1174.8898965469593,96.48243145821355,180
1328.9001420319332,109.57454420100767,170
1044.0802538556434,87.65260818553774,180
1507.198452802401,153.153778431084,160
1425.7596925753496,120.8131870156837,160
1295.1887244324282,107.49055671411669,160
1143.8306198276475,97.06370932443073,170
1542.7237183091277,168.9081609745852,160
1100.812081581806,99.30342960254183,170
1305.4685906836,104.69069356110369,170
1451.8634127478676,161.74386526983793,160
1154.8898965469593,96.48243145821354,170
1309.2039869716891,106.10158064766905,180
1032.0802538556434,87.65260818553774,180
1488.404600386683,146.3133755645706,150
1406.9658401596314,113.97278414917032,170
1276.39487201671,100.65015384760332,170
1124.1344647674034,93.59074577109212,180
1523.9298658934094,162.0677581080718,150
1081.115926521562,95.83046604920321,180
1285.772435623356,101.21773000776507,180
1433.0695603321494,154.90346240332454,150
1135.1937414867152,93.00946790487492,180
1289.2039869716891,106.10158064766904,170
1020.0802538556434,87.65260818553774,180
1471.084092310994,136.3133755645706,160
1387.2696850993873,110.49982059583171,160
1256.698716956466,97.1771902942647,180
1104.1344647674034,93.5907457710921,190
1506.6093578177206,152.0677581080718,160
1061.115926521562,95.8304660492032,190
1265.772435623356,101.21773000776506,170
1415.7490522564606,144.90346240332454,140
1115.1937414867152,93.00946790487491,190
1269.507831911445,102.62861709433042,160
1008.0802538556434,87.65260818553774,180
1452.2902398952758,129.47297269805722,150
1368.475832683669,103.65941772931833,170
